RID,source_nodeip,destination_nodeip,start_time,source_port,destination_port,flags,site,asn,num_packets,num_bytes,flow_trajectories_ip,proto,Label
10.42.0.211-10.42.0.1-53876-53-17,213.148.172.190,110.188.0.5,1415780450,43776,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,192.95.1.132,TCP,1
198.11.136.24-10.42.0.211-443-39268-6,213.148.172.190,60.173.14.75,1415780447,45954,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,216.99.156.87,TCP,1
192.229.173.173-10.42.0.42-443-52969-6,125.79.145.52,118.244.4.61,1415780446,48075,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,23.19.128.90,TCP,0
10.42.0.151-13.32.250.220-36609-443-6,183.61.185.91,60.173.14.75,1415780450,48685,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,61.183.129.254,TCP,1
10.42.0.211-10.42.0.1-5408-53-17,12.208.130.194,60.173.14.75,1415780449,59742,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,122.116.24.149,UDP,0
10.42.0.42-59.110.88.129-60790-80-6,122.117.68.241,222.186.45.157,1415780450,22,58988,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,874,192.210.54.220,TCP,0
10.42.0.211-10.42.0.1-12976-53-17,117.7.111.202,60.173.14.75,1415780446,22,48075,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,61.147.103.188,UDP,0
172.217.10.130-10.42.0.211-443-34301-6,112.5.234.118,60.173.14.75,1415780450,22,48685,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,75.125.28.98,TCP,1
198.11.136.24-10.42.0.211-443-55228-6,199.114.244.132,60.173.14.75,1415780447,22,45954,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,178.27.56.118,TCP,0
8.44.168.52-10.42.0.211-443-42714-6,114.251.150.133,142.0.132.79,1415780450,22,43776,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,5.135.134.121,TCP,1
180.149.153.234-10.42.0.42-80-44221-6,31.11.94.47,142.54.169.114,1415780447,47744,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,61.131.218.218,TCP,0
10.42.0.211-66.198.24.253-43133-80-6,31.11.94.47,109.99.193.156,1415780450,58988,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,82.221.99.232,TCP,1
10.42.0.1-10.42.0.42-53-11224-17,115.113.155.195,109.99.193.156,1415780447,22,47744,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,61.182.168.24,TCP,0
10.42.0.1-10.42.0.42-53-57208-17,115.113.155.195,92.36.203.152,1415780457,22,38981,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,5.135.134.121,TCP,1
10.42.0.151-10.42.0.1-44309-53-17,117.40.188.58,92.36.203.152,1415780426,22,55992,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,992,98.233.77.117,TCP,1
172.217.10.138-10.42.0.151-443-37041-6,176.215.236.143,58.57.164.225,1415780424,22,54111,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,98.233.77.117,TCP,0
10.42.0.211-23.219.23.167-50256-80-6,176.215.236.143,59.38.34.69,1415780424,22,38045,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,98.233.77.117,TCP,1
10.42.0.211-106.39.169.66-44280-80-6,12.208.130.194,59.38.34.69,1415780426,22,57757,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,98.233.77.117,UDP,0
10.42.0.151-123.125.29.220-58362-80-6,192.210.51.67,59.38.34.69,1415780424,22,38140,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,992,98.233.77.117,TCP,0
172.217.10.34-10.42.0.211-443-35051-6,117.40.188.58,5.254.141.9,1415780428,40933,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,98.233.77.117,TCP,1
10.42.0.151-104.88.89.135-45394-443-6,62.183.61.82,5.254.141.9,1415780427,41856,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,61.147.103.188,ICMP,1
255.255.255.255-0.0.0.0-67-68-17,62.183.61.82,199.217.119.149,1415780426,46048,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,85.25.159.16,ICMP,0
206.126.112.141-10.42.0.151-443-45990-6,221.2.197.194,69.175.54.106,1415780429,49380,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,6,339,121.10.142.68,TCP,1
10.42.0.211-77.234.42.92-60141-443-6,61.191.55.100,69.175.54.106,1415780424,54111,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,192.95.1.130,TCP,0
10.42.0.42-59.38.112.48-45857-443-6,89.36.206.28,69.175.54.106,1415780426,57757,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,61.147.103.88,TCP,1
10.42.0.211-103.235.46.211-59389-443-6,89.36.206.28,69.175.54.106,1415780430,60227,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,61.160.212.220,TCP,0
10.42.0.211-77.234.42.92-56436-443-6,210.61.117.166,69.175.54.106,1415780426,22,37291,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,60.173.14.75,TCP,1
10.42.0.211-52.84.134.65-39974-443-6,61.147.107.87,69.175.54.106,1415780424,22,53833,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,42.121.1.9,TCP,0
172.217.10.238-10.42.0.151-443-43803-17,222.214.218.109,69.175.54.106,1415780426,22,46793,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,122.100.98.19,TCP,0
172.217.3.106-10.42.0.211-443-34484-6,184.106.220.217,69.175.54.106,1415780427,22,54573,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,60.173.12.141,TCP,0
10.42.0.211-108.174.11.1-36177-443-6,59.172.234.70,69.175.54.106,1415780430,22,60227,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,874,42.96.154.249,TCP,0
172.217.12.142-10.42.0.42-80-35218-6,201.13.151.108,69.175.54.106,1415780426,22,46048,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,111.248.23.213,TCP,0
10.42.0.211-103.235.46.211-56443-443-6,201.13.151.108,94.96.93.80,1415780427,22,41856,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,111.248.23.213,TCP,1
216.58.217.163-10.42.0.151-80-54812-6,61.153.32.139,94.96.93.80,1415780424,38140,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,61.160.212.220,ICMP,1
10.42.0.211-104.46.62.41-34858-443-6,61.153.32.139,94.96.93.80,1415780424,38045,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,198.13.109.252,ICMP,0
172.217.6.234-10.42.0.211-443-50148-6,121.148.209.252,94.96.93.80,1415780426,37291,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,94.142.155.123,UDP,0
10.42.0.211-111.202.114.35-40357-80-6,61.147.103.88,94.96.93.80,1415780425,37764,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,61.132.229.112,TCP,0
10.42.0.211-10.42.0.1-51146-53-17,184.106.220.217,94.96.93.80,1415780425,46436,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,114.79.2.33,TCP,1
10.42.0.211-121.12.98.63-48389-80-6,184.106.220.217,94.96.93.80,1415780426,46793,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,114.79.2.33,TCP,1
10.42.0.151-10.42.0.1-1159-53-17,184.106.220.217,124.232.146.209,1415780427,54573,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,220.163.98.45,TCP,1
10.42.0.211-64.71.142.96-38238-443-6,184.106.220.217,122.116.165.81,1415780424,53833,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,123.232.96.150,TCP,1
222.73.28.96-10.42.0.211-80-41486-6,180.179.206.10,218.7.242.6,1415780426,55992,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,123.232.96.150,TCP,1
10.42.0.211-115.239.210.141-37249-443-6,37.9.53.44,61.147.103.88,1415780429,22,49380,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,123.232.96.150,TCP,0
172.217.11.1-10.42.0.42-443-52835-6,184.106.220.217,146.249.225.18,1415780425,22,46436,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,992,123.232.96.150,TCP,1
202.77.129.150-10.42.0.211-80-49799-6,64.47.51.226,146.249.225.18,1415780425,22,37764,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,992,123.232.96.150,UDP,0
10.42.0.151-31.13.80.5-35663-443-6,222.36.0.237,146.249.225.18,1415780428,22,40933,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,123.232.96.150,TCP,0
10.42.0.211-104.79.152.104-44338-443-6,123.149.22.7,146.249.225.18,1415780438,22,39001,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,123.232.96.150,TCP,0
180.163.255.159-10.42.0.211-80-54069-6,12.208.130.194,222.89.164.247,1415780438,22,55804,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,60.214.9.247,UDP,1
10.42.0.211-66.198.178.50-36407-443-6,118.186.241.123,221.131.116.16,1415780438,22,40787,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,858,123.232.96.150,TCP,0
10.42.0.211-66.198.24.253-44750-80-6,118.186.241.123,115.239.229.226,1415780438,40787,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,60.214.9.247,TCP,1
172.217.11.2-10.42.0.211-443-56835-6,220.194.54.70,199.19.105.20,1415780438,39001,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,123.232.96.150,TCP,0
172.217.7.227-10.42.0.151-443-49378-6,94.83.160.107,110.188.0.71,1415780438,43628,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,61.160.212.220,TCP,1
10.42.0.42-52.84.1.250-39034-80-6,94.83.160.107,103.21.198.19,1415780438,55804,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,60.214.9.247,TCP,0
172.217.10.14-10.42.0.211-443-35147-6,218.8.245.179,115.47.52.137,1415780440,22,36138,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,992,60.214.9.247,TCP,1
10.42.0.211-64.71.142.96-40901-80-6,61.131.218.218,120.209.173.178,1415780438,22,43628,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,60.214.9.247,TCP,1
203.205.158.55-10.42.0.42-80-38273-6,216.244.79.162,5.135.78.226,1415780440,36138,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,60.214.9.247,TCP,0
10.42.0.211-36.248.26.157-38560-80-6,198.13.96.60,124.24.209.69,1415780438,48832,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,61.147.107.114,TCP,1
172.217.12.161-10.42.0.151-443-58170-6,46.165.220.202,124.24.209.69,1415780438,22,48832,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,992,60.214.9.247,ICMP,0
172.217.9.234-10.42.0.151-443-58243-6,198.13.96.60,124.24.209.69,1415780450,22,57598,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,61.160.200.69,TCP,0
10.42.0.151-31.13.80.52-57082-443-6,115.239.229.221,124.24.209.69,1415780447,22,52274,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,41.188.38.54,TCP,1
10.42.0.211-66.198.178.50-58365-443-6,197.148.14.207,60.173.14.75,1415780448,41515,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,41.188.38.54,TCP,1
180.149.136.194-10.42.0.42-443-60671-6,197.148.14.207,122.227.245.21,1415780448,60292,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,199.193.71.18,TCP,0
222.73.28.96-10.42.0.42-80-47459-6,61.164.187.12,124.24.209.69,1415780448,22,41515,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,83.110.233.250,TCP,1
10.42.0.211-10.42.0.1-60304-53-17,200.35.34.58,76.73.45.210,1415780447,52274,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,83.110.233.250,TCP,0
10.42.0.151-10.42.0.1-32003-53-17,183.60.237.93,124.24.209.69,1415780450,57598,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,83.110.233.250,TCP,1
10.42.0.211-104.97.95.172-45824-80-6,85.187.231.140,125.54.193.163,1415780448,22,60292,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,906,198.13.109.248,ICMP,0
10.42.0.211-104.192.108.27-54067-443-6,85.187.231.140,125.54.193.163,1415780426,22,57016,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,906,61.131.218.218,ICMP,1
172.217.9.238-10.42.0.211-443-47847-6,85.187.231.140,125.54.193.163,1415780429,22,45848,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,219.235.8.107,ICMP,0
174.35.73.136-10.42.0.211-80-53619-6,85.187.231.140,125.54.193.163,1415780424,22,58431,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,192.210.51.67,ICMP,0
10.42.0.42-23.194.180.131-56260-443-6,199.180.117.69,112.67.204.253,1415780425,22,60344,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,113.11.194.210,UDP,0
172.217.10.80-10.42.0.151-443-50098-6,108.163.156.148,112.67.204.253,1415780428,22,41497,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,113.11.194.210,UDP,0
10.42.0.151-31.13.69.195-45529-443-6,219.146.8.78,125.54.193.163,1415780425,22,55284,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,113.11.194.210,UDP,0
10.42.0.211-23.194.140.226-60494-80-6,177.97.116.84,125.54.193.163,1415780429,22,45139,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,174.139.0.58,TCP,1
172.217.12.131-10.42.0.151-443-37242-6,211.162.79.51,84.55.86.76,1415780426,22,53110,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,199.36.74.65,TCP,1
172.217.10.99-10.42.0.211-443-60202-6,173.208.235.50,84.55.86.76,1415780424,36835,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,210.209.127.198,TCP,0
172.217.11.10-10.42.0.151-443-57292-6,60.173.14.74,125.54.193.163,1415780425,40005,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,220.181.168.154,TCP,0
10.42.0.211-10.42.0.1-65254-53-17,60.173.14.74,58.64.179.126,1415780425,48803,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,216.99.149.136,TCP,0
182.22.25.252-10.42.0.211-443-38743-6,60.173.14.74,115.168.71.84,1415780429,45848,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,37.146.101.43,TCP,1
172.217.3.109-10.42.0.151-443-53569-6,69.175.126.170,202.103.178.196,1415780429,45139,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,37.146.101.43,UDP,1
10.42.0.211-121.12.98.64-58419-80-6,124.236.241.178,2.92.35.249,1415780425,50794,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,37.146.101.43,TCP,1
172.217.9.234-10.42.0.151-443-53156-6,124.236.241.178,2.92.35.249,1415780424,47980,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,37.146.101.43,TCP,1
10.42.0.211-68.67.178.110-37718-443-6,124.236.241.178,125.18.240.12,1415780426,57016,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,37.146.101.43,TCP,1
202.77.129.150-10.42.0.211-443-52718-6,46.165.220.202,125.18.240.12,1415780425,60344,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,194.165.145.211,ICMP,0
10.42.0.42-121.12.98.63-52353-80-6,46.165.220.202,61.147.103.139,1415780425,22,40885,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,62.225.171.202,ICMP,1
10.42.0.211-120.76.223.181-44061-83-6,96.254.171.2,77.115.157.89,1415780425,22,50794,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,184.171.171.66,TCP,0
174.35.73.134-10.42.0.211-443-48387-6,96.254.171.2,77.115.157.89,1415780424,22,47980,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,874,203.171.227.105,TCP,0
203.205.158.62-10.42.0.151-80-54007-6,113.11.194.210,122.234.138.139,1415780425,22,44172,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,182.189.6.167,TCP,0
10.42.0.42-119.146.74.31-35770-443-6,192.69.94.163,192.74.237.72,1415780425,22,48803,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,182.189.6.167,UDP,1
10.42.0.211-72.30.2.182-45961-443-6,200.35.34.58,128.73.211.121,1415780424,22,36835,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,182.189.6.167,TCP,0
10.42.0.42-40.122.162.208-45554-443-6,200.35.34.58,128.73.211.121,1415780425,40885,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,111.1.138.52,TCP,1
10.42.0.42-104.97.95.172-47351-80-6,62.1.17.170,124.247.209.42,1415780425,44172,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,173.208.246.171,UDP,0
8.0.6.4-8.6.0.1-0-0-0,222.240.205.234,124.247.209.42,1415780428,41497,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,173.208.246.171,TCP,1
175.100.207.232-10.42.0.211-80-48179-6,117.40.188.58,124.247.209.42,1415780426,53110,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,60.173.14.75,TCP,0
169.45.238.55-10.42.0.42-5222-42921-6,66.249.73.236,124.8.129.137,1415780425,55284,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,222.89.164.247,TCP,1
10.42.0.151-10.42.0.1-14342-53-17,66.249.73.236,124.8.129.137,1415780424,58431,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,75.125.28.98,TCP,1
172.217.10.10-10.42.0.151-443-46626-6,66.249.73.236,5.135.78.226,1415780425,22,40005,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,75.125.28.98,TCP,0
10.42.0.211-10.42.0.1-51916-53-17,200.35.34.58,61.131.218.218,1415780438,22,59288,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,75.125.28.98,TCP,1
10.42.0.1-10.42.0.42-53-42713-17,60.173.26.57,5.135.134.121,1415780439,22,49360,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,75.125.28.98,TCP,0
10.42.0.211-104.192.110.245-58909-80-6,93.90.108.39,188.40.36.83,1415780436,22,44720,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,75.125.28.98,TCP,0
172.217.10.42-10.42.0.151-443-33749-6,93.90.108.39,113.106.18.54,1415780437,34154,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,75.125.28.98,TCP,1
172.217.3.110-10.42.0.151-443-53864-6,200.35.34.58,5.135.78.226,1415780432,32837,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,182.131.125.90,TCP,1
10.42.0.211-47.88.68.21-43805-443-6,50.74.141.138,173.208.235.50,1415780437,42967,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,213.132.34.7,TCP,0
173.222.142.156-10.42.0.211-443-41536-6,96.254.171.2,151.28.151.233,1415780436,44720,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,61.132.229.112,TCP,1
10.42.0.1-10.42.0.42-53-12822-17,96.254.171.2,151.28.151.233,1415780442,48205,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,60.173.14.74,TCP,0
172.217.10.74-10.42.0.151-443-35387-6,190.221.234.61,121.37.60.157,1415780439,49360,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,199.193.70.149,ICMP,1
172.217.3.109-10.42.0.151-443-32904-6,190.221.234.61,222.186.15.21,1415780437,22,42967,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,218.8.245.179,ICMP,0
10.42.0.151-120.196.211.8-45353-80-6,190.221.234.61,115.239.229.226,1415780437,22,34154,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,61.147.103.79,ICMP,1
173.222.142.156-10.42.0.211-443-42135-6,190.221.234.61,121.37.60.157,1415780440,22,32941,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,82.221.99.232,ICMP,0
10.42.0.211-54.192.37.25-36232-80-6,115.108.144.39,121.37.60.157,1415780442,22,48205,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,36.231.86.252,TCP,0
10.42.0.211-10.42.0.1-27214-53-17,124.193.108.75,121.37.60.157,1415780440,32941,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,36.231.86.252,TCP,0
202.102.68.102-10.42.0.211-80-37584-6,61.131.218.218,117.220.13.226,1415780438,59288,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,36.231.86.252,TCP,0
172.217.3.110-10.42.0.151-443-32956-6,92.36.106.7,117.220.13.226,1415780432,22,32837,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,97.83.123.41,TCP,0
172.217.10.98-10.42.0.42-443-56194-6,92.36.106.7,121.37.60.157,1415780454,22,37756,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,10.48.56.161,TCP,1
180.149.138.197-10.42.0.211-80-50567-6,202.85.214.186,202.85.214.186,1415780450,22,44700,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,906,94.193.109.49,TCP,1
10.42.0.211-120.55.89.238-43249-8977-6,222.186.45.157,124.232.146.209,1415780449,22,54256,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,874,94.193.109.49,TCP,0
10.42.0.211-10.42.0.1-6246-53-17,199.180.103.157,121.37.60.157,1415780449,22,50070,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,60.214.3.147,TCP,0
182.22.31.252-10.42.0.211-443-48433-6,118.144.86.105,5.135.78.226,1415780458,37483,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,61.160.212.219,TCP,0
10.42.0.211-54.239.17.113-36143-443-6,173.208.235.50,42.96.156.225,1415780454,37756,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,197.87.43.254,TCP,1
10.42.0.42-113.108.216.233-57680-80-6,200.35.34.58,60.190.222.205,1415780449,41676,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,216.99.149.136,TCP,1
172.217.12.195-10.42.0.211-443-55124-6,173.234.33.194,212.227.143.6,1415780450,44700,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,216.99.149.136,TCP,1
10.42.0.151-10.42.0.1-62508-53-17,113.11.194.210,46.241.15.243,1415780448,46966,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,60.214.3.147,TCP,1
239.255.255.250-10.42.0.42-1900-54935-17,27.54.249.146,46.241.15.243,1415780450,45159,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,192.210.63.45,TCP,1
8.0.6.4-8.6.0.1-0-0-0,222.186.52.40,46.241.15.243,1415780449,54256,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,216.99.149.136,TCP,0
10.42.0.211-98.139.199.205-38846-443-6,98.126.227.18,46.241.15.243,1415780456,22,37809,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,850,61.147.103.117,TCP,1
10.42.0.42-123.125.29.220-49252-80-6,60.191.170.125,192.74.237.114,1415780448,22,46966,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,60.214.3.147,TCP,0
10.42.0.151-10.42.0.1-23002-53-17,122.115.62.195,173.208.235.50,1415780458,22,37483,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,6,874,60.214.3.147,TCP,0
10.42.0.211-61.135.185.139-50063-80-6,198.13.109.252,118.119.189.117,1415780449,22,56232,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,192.210.63.45,TCP,0
202.77.129.54-10.42.0.211-80-55495-6,60.191.170.188,95.169.240.147,1415780449,22,41676,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,192.210.63.45,TCP,1
172.217.10.78-10.42.0.211-443-56239-6,222.92.37.126,95.169.240.147,1415780453,22,33706,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,192.210.63.45,TCP,0
151.101.46.2-10.42.0.211-443-39132-6,222.92.37.126,95.169.240.147,1415780453,33706,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,60.214.3.147,TCP,1
10.42.0.151-112.90.74.178-48640-80-6,60.173.14.75,95.169.240.147,1415780456,37809,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,192.210.63.45,TCP,0
10.42.0.211-52.84.29.154-57110-443-6,222.92.37.126,95.169.240.147,1415780449,50070,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,216.99.149.136,TCP,1
10.42.0.151-10.42.0.1-32898-53-17,222.92.37.126,95.169.240.147,1415780449,56232,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,211.21.112.70,TCP,0
10.42.0.211-104.192.110.245-58774-80-6,222.92.37.126,95.169.240.147,1415780450,22,45159,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,211.21.112.70,TCP,1
184.169.173.173-10.42.0.211-443-51896-6,222.92.37.126,95.169.240.147,1415749183,22,36814,"-A----,-AP---",45c48,c4ca4,6,504,60.214.3.147,TCP,1
172.217.9.227-10.42.0.211-443-34541-6,60.173.14.74,95.169.240.147,1415748909,22,33035,"-A----,-AP---",45c48,c4ca4,6,504,192.210.63.45,TCP,0
10.42.0.211-64.71.142.110-51366-443-6,222.92.37.126,95.169.240.147,1415747387,22,41794,"-A----,-AP---",45c48,c4ca4,6,504,60.214.3.147,TCP,1
10.42.0.211-10.42.0.1-59381-53-17,60.173.14.74,95.169.240.147,1415753688,22,45586,"-A----,-AP---",45c48,c4ca4,6,504,199.36.74.65,TCP,0
10.42.0.1-10.42.0.42-53-15047-17,60.190.222.250,95.169.240.147,1415754107,22,45575,"-A----,-AP---",45c48,c4ca4,6,504,121.14.46.70,TCP,0
172.217.6.202-10.42.0.151-443-37914-6,60.173.14.74,95.169.240.147,1415699427,36742,22,"-A----,-AP---",45c48,c4ca4,12,1008,42.96.140.226,TCP,1
10.42.0.211-10.42.0.1-5881-53-17,216.99.156.74,95.169.240.147,1415700939,45096,22,"-A----,-AP---",45c48,c4ca4,12,1008,61.131.218.218,TCP,1
